"group","time","surv","n_risk","strata","repeat_id","signature"
"Low",48,0.175875324675324,20,"group=Low",83,"Plasma-5"
"High",49,0.0975609756097562,12,"group=High",83,"Plasma-5"
"Low",49,0.175875324675324,20,"group=Low",83,"Plasma-5"
"High",50,0.0894308943089432,11,"group=High",83,"Plasma-5"
"Low",50,0.175875324675324,20,"group=Low",83,"Plasma-5"
"High",51,0.0813008130081302,10,"group=High",83,"Plasma-5"
"Low",51,0.175875324675324,20,"group=Low",83,"Plasma-5"
"High",52,0.0731707317073172,9,"group=High",83,"Plasma-5"
"Low",52,0.167081558441558,19,"group=Low",83,"Plasma-5"
"High",53,0.0650406504065042,8,"group=High",83,"Plasma-5"
"Low",53,0.167081558441558,19,"group=Low",83,"Plasma-5"
"High",54,0.0569105691056911,7,"group=High",83,"Plasma-5"
"Low",54,0.167081558441558,19,"group=Low",83,"Plasma-5"
"High",55,0.0569105691056911,7,"group=High",83,"Plasma-5"
"Low",55,0.167081558441558,19,"group=Low",83,"Plasma-5"
"High",56,0.0569105691056911,7,"group=High",83,"Plasma-5"
"Low",56,0.167081558441558,19,"group=Low",83,"Plasma-5"
"High",57,0.0487804878048781,6,"group=High",83,"Plasma-5"
"Low",57,0.167081558441558,19,"group=Low",83,"Plasma-5"
"High",58,0.0487804878048781,6,"group=High",83,"Plasma-5"
"Low",58,0.167081558441558,19,"group=Low",83,"Plasma-5"
"High",59,0.0487804878048781,6,"group=High",83,"Plasma-5"
"Low",59,0.158287792207792,18,"group=Low",83,"Plasma-5"
"High",60,0.0406504065040651,5,"group=High",83,"Plasma-5"
"Low",60,0.158287792207792,18,"group=Low",83,"Plasma-5"
"High",61,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",61,0.149494025974026,17,"group=Low",83,"Plasma-5"
"High",62,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",62,0.149494025974026,17,"group=Low",83,"Plasma-5"
"High",63,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",63,0.139527757575757,15,"group=Low",83,"Plasma-5"
"High",64,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",64,0.129561489177489,13,"group=Low",83,"Plasma-5"
"High",65,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",65,0.129561489177489,13,"group=Low",83,"Plasma-5"
"High",66,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",66,0.129561489177489,11,"group=Low",83,"Plasma-5"
"High",67,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",67,0.129561489177489,11,"group=Low",83,"Plasma-5"
"High",68,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",68,0.129561489177489,11,"group=Low",83,"Plasma-5"
"High",69,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",69,0.117783171979535,10,"group=Low",83,"Plasma-5"
"High",70,0.0325203252032521,4,"group=High",83,"Plasma-5"
"Low",70,0.117783171979535,10,"group=Low",83,"Plasma-5"
"High",71,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",71,0.117783171979535,10,"group=Low",83,"Plasma-5"
"High",72,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",72,0.117783171979535,10,"group=Low",83,"Plasma-5"
"High",73,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",73,0.117783171979535,9,"group=Low",83,"Plasma-5"
"High",74,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",74,0.117783171979535,8,"group=Low",83,"Plasma-5"
"High",75,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",75,0.117783171979535,6,"group=Low",83,"Plasma-5"
"High",76,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",76,0.117783171979535,6,"group=Low",83,"Plasma-5"
"High",77,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",77,0.117783171979535,6,"group=Low",83,"Plasma-5"
"High",78,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",78,0.117783171979535,6,"group=Low",83,"Plasma-5"
"High",79,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",79,0.117783171979535,5,"group=Low",83,"Plasma-5"
"High",80,0.0243902439024391,3,"group=High",83,"Plasma-5"
"Low",80,0.117783171979535,5,"group=Low",83,"Plasma-5"
"High",81,0.016260162601626,2,"group=High",83,"Plasma-5"
"Low",81,0.117783171979535,5,"group=Low",83,"Plasma-5"
"High",82,0.016260162601626,2,"group=High",83,"Plasma-5"
"Low",82,0.117783171979535,5,"group=Low",83,"Plasma-5"
"High",83,0.016260162601626,2,"group=High",83,"Plasma-5"
"Low",83,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",84,0.016260162601626,2,"group=High",83,"Plasma-5"
"Low",84,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",85,0.016260162601626,1,"group=High",83,"Plasma-5"
"Low",85,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",86,0.016260162601626,1,"group=High",83,"Plasma-5"
"Low",86,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",87,0.016260162601626,1,"group=High",83,"Plasma-5"
"Low",87,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",88,0,0,"group=High",83,"Plasma-5"
"Low",88,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",89,0,0,"group=High",83,"Plasma-5"
"Low",89,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",90,0,0,"group=High",83,"Plasma-5"
"Low",90,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",91,0,0,"group=High",83,"Plasma-5"
"Low",91,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",92,0,0,"group=High",83,"Plasma-5"
"Low",92,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",93,0,0,"group=High",83,"Plasma-5"
"Low",93,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",94,0,0,"group=High",83,"Plasma-5"
"Low",94,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",95,0,0,"group=High",83,"Plasma-5"
"Low",95,0.0942265375836283,4,"group=Low",83,"Plasma-5"
"High",96,0,0,"group=High",83,"Plasma-5"
"Low",96,0.0942265375836283,3,"group=Low",83,"Plasma-5"
"High",97,0,0,"group=High",83,"Plasma-5"
"Low",97,0.0942265375836283,3,"group=Low",83,"Plasma-5"
"High",98,0,0,"group=High",83,"Plasma-5"
"Low",98,0.0942265375836283,3,"group=Low",83,"Plasma-5"
"High",99,0,0,"group=High",83,"Plasma-5"
"Low",99,0.0942265375836283,3,"group=Low",83,"Plasma-5"
"High",100,0,0,"group=High",83,"Plasma-5"
"Low",100,0.0942265375836283,3,"group=Low",83,"Plasma-5"
"High",0,1,123,"group=High",84,"Plasma-5"
"Low",0,1,125,"group=Low",84,"Plasma-5"
"High",1,0.991869918699187,122,"group=High",84,"Plasma-5"
"Low",1,0.992,124,"group=Low",84,"Plasma-5"
"High",2,0.951219512195122,118,"group=High",84,"Plasma-5"
"Low",2,0.944,118,"group=Low",84,"Plasma-5"
"High",3,0.894308943089431,112,"group=High",84,"Plasma-5"
"Low",3,0.872,111,"group=Low",84,"Plasma-5"
"High",4,0.853658536585366,105,"group=High",84,"Plasma-5"
"Low",4,0.856,109,"group=Low",84,"Plasma-5"
"High",5,0.821138211382114,101,"group=High",84,"Plasma-5"
"Low",5,0.824,103,"group=Low",84,"Plasma-5"
"High",6,0.796747967479675,98,"group=High",84,"Plasma-5"
"Low",6,0.768,96,"group=Low",84,"Plasma-5"
"High",7,0.747967479674797,92,"group=High",84,"Plasma-5"
"Low",7,0.744,94,"group=Low",84,"Plasma-5"
"High",8,0.691056910569106,87,"group=High",84,"Plasma-5"
"Low",8,0.736,92,"group=Low",84,"Plasma-5"
"High",9,0.666666666666667,84,"group=High",84,"Plasma-5"
"Low",9,0.68,85,"group=Low",84,"Plasma-5"
"High",10,0.601626016260163,74,"group=High",84,"Plasma-5"
"Low",10,0.648,81,"group=Low",84,"Plasma-5"
"High",11,0.552845528455285,69,"group=High",84,"Plasma-5"
"Low",11,0.624,78,"group=Low",84,"Plasma-5"
"High",12,0.504065040650407,63,"group=High",84,"Plasma-5"
"Low",12,0.6,75,"group=Low",84,"Plasma-5"
"High",13,0.439024390243903,54,"group=High",84,"Plasma-5"
"Low",13,0.592,74,"group=Low",84,"Plasma-5"
"High",14,0.414634146341464,52,"group=High",84,"Plasma-5"
"Low",14,0.568,71,"group=Low",84,"Plasma-5"
"High",15,0.365853658536586,45,"group=High",84,"Plasma-5"
"Low",15,0.56,70,"group=Low",84,"Plasma-5"
"High",16,0.333333333333334,41,"group=High",84,"Plasma-5"
"Low",16,0.56,70,"group=Low",84,"Plasma-5"
"High",17,0.317073170731708,39,"group=High",84,"Plasma-5"
"Low",17,0.552,69,"group=Low",84,"Plasma-5"
"High",18,0.276422764227643,34,"group=High",84,"Plasma-5"
"Low",18,0.544,68,"group=Low",84,"Plasma-5"
"High",19,0.252032520325204,31,"group=High",84,"Plasma-5"
"Low",19,0.52,66,"group=Low",84,"Plasma-5"
"High",20,0.243902439024391,30,"group=High",84,"Plasma-5"
"Low",20,0.496,62,"group=Low",84,"Plasma-5"
"High",21,0.219512195121952,27,"group=High",84,"Plasma-5"
"Low",21,0.472,59,"group=Low",84,"Plasma-5"
"High",22,0.211382113821139,26,"group=High",84,"Plasma-5"
"Low",22,0.456,57,"group=Low",84,"Plasma-5"
"High",23,0.211382113821139,26,"group=High",84,"Plasma-5"
"Low",23,0.424,53,"group=Low",84,"Plasma-5"
"High",24,0.16260162601626,21,"group=High",84,"Plasma-5"
"Low",24,0.407843137254902,51,"group=Low",84,"Plasma-5"
"High",25,0.146341463414634,19,"group=High",84,"Plasma-5"
"Low",25,0.391529411764706,48,"group=Low",84,"Plasma-5"
"High",26,0.138211382113821,17,"group=High",84,"Plasma-5"
"Low",26,0.375215686274509,46,"group=Low",84,"Plasma-5"
"High",27,0.130081300813008,16,"group=High",84,"Plasma-5"
"Low",27,0.358901960784313,44,"group=Low",84,"Plasma-5"
"High",28,0.130081300813008,16,"group=High",84,"Plasma-5"
"Low",28,0.358901960784313,44,"group=Low",84,"Plasma-5"
"High",29,0.105691056910569,13,"group=High",84,"Plasma-5"
"Low",29,0.358901960784313,44,"group=Low",84,"Plasma-5"
"High",30,0.0975609756097562,12,"group=High",84,"Plasma-5"
"Low",30,0.350555403556771,43,"group=Low",84,"Plasma-5"
"High",31,0.0894308943089432,11,"group=High",84,"Plasma-5"
"Low",31,0.342208846329229,41,"group=Low",84,"Plasma-5"
"High",32,0.0894308943089432,11,"group=High",84,"Plasma-5"
"Low",32,0.325515731874145,39,"group=Low",84,"Plasma-5"
"High",33,0.0894308943089432,11,"group=High",84,"Plasma-5"
"Low",33,0.317169174646602,38,"group=Low",84,"Plasma-5"
"High",34,0.0813008130081302,10,"group=High",84,"Plasma-5"
"Low",34,0.300476060191518,36,"group=Low",84,"Plasma-5"
"High",35,0.0813008130081302,10,"group=High",84,"Plasma-5"
"Low",35,0.300476060191518,36,"group=Low",84,"Plasma-5"
"High",36,0.0813008130081302,10,"group=High",84,"Plasma-5"
"Low",36,0.292129502963976,35,"group=Low",84,"Plasma-5"
"High",37,0.0813008130081302,10,"group=High",84,"Plasma-5"
"Low",37,0.275436388508892,33,"group=Low",84,"Plasma-5"
"High",38,0.0650406504065042,8,"group=High",84,"Plasma-5"
"Low",38,0.267089831281349,32,"group=Low",84,"Plasma-5"
"High",39,0.0650406504065042,8,"group=High",84,"Plasma-5"
"Low",39,0.250396716826265,30,"group=Low",84,"Plasma-5"
"High",40,0.0650406504065042,8,"group=High",84,"Plasma-5"
"Low",40,0.250396716826265,30,"group=Low",84,"Plasma-5"
"High",41,0.0569105691056911,7,"group=High",84,"Plasma-5"
"Low",41,0.250396716826265,30,"group=Low",84,"Plasma-5"
"High",42,0.0569105691056911,7,"group=High",84,"Plasma-5"
"Low",42,0.250396716826265,30,"group=Low",84,"Plasma-5"
"High",43,0.0569105691056911,7,"group=High",84,"Plasma-5"
"Low",43,0.250396716826265,30,"group=Low",84,"Plasma-5"
"High",44,0.0569105691056911,7,"group=High",84,"Plasma-5"
"Low",44,0.250396716826265,30,"group=Low",84,"Plasma-5"
"High",45,0.0487804878048781,6,"group=High",84,"Plasma-5"
"Low",45,0.233127977734799,27,"group=Low",84,"Plasma-5"
"High",46,0.0406504065040651,5,"group=High",84,"Plasma-5"
"Low",46,0.233127977734799,27,"group=Low",84,"Plasma-5"
"High",47,0.0406504065040651,5,"group=High",84,"Plasma-5"
"Low",47,0.233127977734799,27,"group=Low",84,"Plasma-5"
"High",48,0.0406504065040651,5,"group=High",84,"Plasma-5"
"Low",48,0.233127977734799,27,"group=Low",84,"Plasma-5"
"High",49,0.0406504065040651,5,"group=High",84,"Plasma-5"
"Low",49,0.233127977734799,27,"group=Low",84,"Plasma-5"
"High",50,0.0325203252032521,4,"group=High",84,"Plasma-5"
"Low",50,0.233127977734799,27,"group=Low",84,"Plasma-5"
"High",51,0.0243902439024391,3,"group=High",84,"Plasma-5"
"Low",51,0.233127977734799,27,"group=Low",84,"Plasma-5"
"High",52,0.0243902439024391,3,"group=High",84,"Plasma-5"
"Low",52,0.215859238643332,25,"group=Low",84,"Plasma-5"
"High",53,0.016260162601626,2,"group=High",84,"Plasma-5"
"Low",53,0.215859238643332,25,"group=Low",84,"Plasma-5"
"High",54,0.00813008130081302,1,"group=High",84,"Plasma-5"
"Low",54,0.215859238643332,25,"group=Low",84,"Plasma-5"
"High",55,0.00813008130081302,1,"group=High",84,"Plasma-5"
"Low",55,0.215859238643332,25,"group=Low",84,"Plasma-5"
"High",56,0.00813008130081302,1,"group=High",84,"Plasma-5"
"Low",56,0.215859238643332,25,"group=Low",84,"Plasma-5"
"High",57,0.00813008130081302,1,"group=High",84,"Plasma-5"
"Low",57,0.207224869097599,24,"group=Low",84,"Plasma-5"
"High",58,0.00813008130081302,1,"group=High",84,"Plasma-5"
"Low",58,0.207224869097599,24,"group=Low",84,"Plasma-5"
"High",59,0.00813008130081302,1,"group=High",84,"Plasma-5"
"Low",59,0.198590499551865,23,"group=Low",84,"Plasma-5"
"High",60,0.00813008130081302,1,"group=High",84,"Plasma-5"
"Low",60,0.189956130006132,22,"group=Low",84,"Plasma-5"
"High",61,0,0,"group=High",84,"Plasma-5"
"Low",61,0.181321760460399,21,"group=Low",84,"Plasma-5"
"High",62,0,0,"group=High",84,"Plasma-5"
"Low",62,0.181321760460399,21,"group=Low",84,"Plasma-5"
"High",63,0,0,"group=High",84,"Plasma-5"
"Low",63,0.171778509909852,19,"group=Low",84,"Plasma-5"
"High",64,0,0,"group=High",84,"Plasma-5"
"Low",64,0.162235259359304,17,"group=Low",84,"Plasma-5"
"High",65,0,0,"group=High",84,"Plasma-5"
"Low",65,0.162235259359304,17,"group=Low",84,"Plasma-5"
"High",66,0,0,"group=High",84,"Plasma-5"
"Low",66,0.162235259359304,15,"group=Low",84,"Plasma-5"
"High",67,0,0,"group=High",84,"Plasma-5"
"Low",67,0.162235259359304,15,"group=Low",84,"Plasma-5"
"High",68,0,0,"group=High",84,"Plasma-5"
"Low",68,0.162235259359304,15,"group=Low",84,"Plasma-5"
"High",69,0,0,"group=High",84,"Plasma-5"
"Low",69,0.151419575402017,14,"group=Low",84,"Plasma-5"
"High",70,0,0,"group=High",84,"Plasma-5"
"Low",70,0.151419575402017,14,"group=Low",84,"Plasma-5"
"High",71,0,0,"group=High",84,"Plasma-5"
"Low",71,0.14060389144473,13,"group=Low",84,"Plasma-5"
"High",72,0,0,"group=High",84,"Plasma-5"
"Low",72,0.14060389144473,13,"group=Low",84,"Plasma-5"
"High",73,0,0,"group=High",84,"Plasma-5"
"Low",73,0.14060389144473,12,"group=Low",84,"Plasma-5"
"High",74,0,0,"group=High",84,"Plasma-5"
"Low",74,0.14060389144473,11,"group=Low",84,"Plasma-5"
"High",75,0,0,"group=High",84,"Plasma-5"
"Low",75,0.14060389144473,9,"group=Low",84,"Plasma-5"
"High",76,0,0,"group=High",84,"Plasma-5"
"Low",76,0.14060389144473,9,"group=Low",84,"Plasma-5"
"High",77,0,0,"group=High",84,"Plasma-5"
"Low",77,0.14060389144473,9,"group=Low",84,"Plasma-5"
"High",78,0,0,"group=High",84,"Plasma-5"
"Low",78,0.14060389144473,9,"group=Low",84,"Plasma-5"
"High",79,0,0,"group=High",84,"Plasma-5"
"Low",79,0.14060389144473,8,"group=Low",84,"Plasma-5"
"High",80,0,0,"group=High",84,"Plasma-5"
"Low",80,0.14060389144473,8,"group=Low",84,"Plasma-5"
"High",81,0,0,"group=High",84,"Plasma-5"
"Low",81,0.123028405014139,7,"group=Low",84,"Plasma-5"
"High",82,0,0,"group=High",84,"Plasma-5"
"Low",82,0.123028405014139,7,"group=Low",84,"Plasma-5"
"High",83,0,0,"group=High",84,"Plasma-5"
"Low",83,0.105452918583548,6,"group=Low",84,"Plasma-5"
"High",84,0,0,"group=High",84,"Plasma-5"
"Low",84,0.105452918583548,6,"group=Low",84,"Plasma-5"
"High",85,0,0,"group=High",84,"Plasma-5"
"Low",85,0.105452918583548,5,"group=Low",84,"Plasma-5"
"High",86,0,0,"group=High",84,"Plasma-5"
"Low",86,0.105452918583548,5,"group=Low",84,"Plasma-5"
"High",87,0,0,"group=High",84,"Plasma-5"
"Low",87,0.105452918583548,5,"group=Low",84,"Plasma-5"
"High",88,0,0,"group=High",84,"Plasma-5"
"Low",88,0.0843623348668382,4,"group=Low",84,"Plasma-5"
"High",89,0,0,"group=High",84,"Plasma-5"
"Low",89,0.0843623348668382,4,"group=Low",84,"Plasma-5"
"High",90,0,0,"group=High",84,"Plasma-5"
"Low",90,0.0843623348668382,4,"group=Low",84,"Plasma-5"
"High",91,0,0,"group=High",84,"Plasma-5"
"Low",91,0.0843623348668382,4,"group=Low",84,"Plasma-5"
"High",92,0,0,"group=High",84,"Plasma-5"
"Low",92,0.0843623348668382,4,"group=Low",84,"Plasma-5"
"High",93,0,0,"group=High",84,"Plasma-5"
"Low",93,0.0843623348668382,4,"group=Low",84,"Plasma-5"
"High",94,0,0,"group=High",84,"Plasma-5"
"Low",94,0.0843623348668382,4,"group=Low",84,"Plasma-5"
"High",95,0,0,"group=High",84,"Plasma-5"
"Low",95,0.0843623348668382,4,"group=Low",84,"Plasma-5"
"High",96,0,0,"group=High",84,"Plasma-5"
"Low",96,0.0843623348668382,3,"group=Low",84,"Plasma-5"
"High",97,0,0,"group=High",84,"Plasma-5"
"Low",97,0.0843623348668382,3,"group=Low",84,"Plasma-5"
"High",98,0,0,"group=High",84,"Plasma-5"
"Low",98,0.0843623348668382,3,"group=Low",84,"Plasma-5"
"High",99,0,0,"group=High",84,"Plasma-5"
"Low",99,0.0843623348668382,3,"group=Low",84,"Plasma-5"
"High",100,0,0,"group=High",84,"Plasma-5"
"Low",100,0.0843623348668382,3,"group=Low",84,"Plasma-5"
"High",0,1,120,"group=High",85,"Plasma-5"
"Low",0,1,128,"group=Low",85,"Plasma-5"
"High",1,0.991666666666667,119,"group=High",85,"Plasma-5"
"Low",1,0.9921875,127,"group=Low",85,"Plasma-5"
"High",2,0.941666666666667,114,"group=High",85,"Plasma-5"
"Low",2,0.953125,122,"group=Low",85,"Plasma-5"
"High",3,0.875,107,"group=High",85,"Plasma-5"
"Low",3,0.890625,116,"group=Low",85,"Plasma-5"
"High",4,0.841666666666667,101,"group=High",85,"Plasma-5"
"Low",4,0.8671875,113,"group=Low",85,"Plasma-5"
"High",5,0.808333333333334,97,"group=High",85,"Plasma-5"
"Low",5,0.8359375,107,"group=Low",85,"Plasma-5"
"High",6,0.783333333333334,94,"group=High",85,"Plasma-5"
"Low",6,0.78125,100,"group=Low",85,"Plasma-5"
"High",7,0.733333333333334,88,"group=High",85,"Plasma-5"
"Low",7,0.7578125,98,"group=Low",85,"Plasma-5"
"High",8,0.683333333333334,84,"group=High",85,"Plasma-5"
"Low",8,0.7421875,95,"group=Low",85,"Plasma-5"
"High",9,0.658333333333334,81,"group=High",85,"Plasma-5"
"Low",9,0.6875,88,"group=Low",85,"Plasma-5"
"High",10,0.591666666666667,71,"group=High",85,"Plasma-5"
"Low",10,0.65625,84,"group=Low",85,"Plasma-5"
"High",11,0.541666666666667,66,"group=High",85,"Plasma-5"
"Low",11,0.6328125,81,"group=Low",85,"Plasma-5"
"High",12,0.491666666666667,60,"group=High",85,"Plasma-5"
"Low",12,0.609375,78,"group=Low",85,"Plasma-5"
"High",13,0.425000000000001,51,"group=High",85,"Plasma-5"
"Low",13,0.6015625,77,"group=Low",85,"Plasma-5"
"High",14,0.416666666666667,50,"group=High",85,"Plasma-5"
"Low",14,0.5625,73,"group=Low",85,"Plasma-5"
"High",15,0.366666666666667,44,"group=High",85,"Plasma-5"
"Low",15,0.5546875,71,"group=Low",85,"Plasma-5"
"High",16,0.333333333333334,40,"group=High",85,"Plasma-5"
"Low",16,0.5546875,71,"group=Low",85,"Plasma-5"
"High",17,0.316666666666667,38,"group=High",85,"Plasma-5"
"Low",17,0.546875,70,"group=Low",85,"Plasma-5"
"High",18,0.283333333333334,34,"group=High",85,"Plasma-5"
"Low",18,0.53125,68,"group=Low",85,"Plasma-5"
"High",19,0.258333333333334,31,"group=High",85,"Plasma-5"
"Low",19,0.5078125,66,"group=Low",85,"Plasma-5"
"High",20,0.258333333333334,31,"group=High",85,"Plasma-5"
"Low",20,0.4765625,61,"group=Low",85,"Plasma-5"
"High",21,0.233333333333334,28,"group=High",85,"Plasma-5"
"Low",21,0.453125,58,"group=Low",85,"Plasma-5"
"High",22,0.225,27,"group=High",85,"Plasma-5"
"Low",22,0.4375,56,"group=Low",85,"Plasma-5"
"High",23,0.225,27,"group=High",85,"Plasma-5"
"Low",23,0.40625,52,"group=Low",85,"Plasma-5"
"High",24,0.175,22,"group=High",85,"Plasma-5"
"Low",24,0.39046875,50,"group=Low",85,"Plasma-5"
"High",25,0.158333333333334,20,"group=High",85,"Plasma-5"
"Low",25,0.37453125,47,"group=Low",85,"Plasma-5"
"High",26,0.158333333333334,19,"group=High",85,"Plasma-5"
"Low",26,0.350625,44,"group=Low",85,"Plasma-5"
"High",27,0.15,18,"group=High",85,"Plasma-5"
"Low",27,0.3346875,42,"group=Low",85,"Plasma-5"
"High",28,0.15,18,"group=High",85,"Plasma-5"
"Low",28,0.3346875,42,"group=Low",85,"Plasma-5"
"High",29,0.125,15,"group=High",85,"Plasma-5"
"Low",29,0.3346875,42,"group=Low",85,"Plasma-5"
"High",30,0.116666666666667,14,"group=High",85,"Plasma-5"
"Low",30,0.326524390243902,41,"group=Low",85,"Plasma-5"
"High",31,0.108333333333333,13,"group=High",85,"Plasma-5"
"Low",31,0.318361280487805,39,"group=Low",85,"Plasma-5"
"High",32,0.108333333333333,13,"group=High",85,"Plasma-5"
"Low",32,0.30203506097561,37,"group=Low",85,"Plasma-5"
"High",33,0.108333333333333,13,"group=High",85,"Plasma-5"
"Low",33,0.293871951219512,36,"group=Low",85,"Plasma-5"
"High",34,0.1,12,"group=High",85,"Plasma-5"
"Low",34,0.277545731707317,34,"group=Low",85,"Plasma-5"
"High",35,0.1,12,"group=High",85,"Plasma-5"
"Low",35,0.277545731707317,34,"group=Low",85,"Plasma-5"
"High",36,0.1,12,"group=High",85,"Plasma-5"
"Low",36,0.269382621951219,33,"group=Low",85,"Plasma-5"
"High",37,0.1,12,"group=High",85,"Plasma-5"
"Low",37,0.253056402439024,31,"group=Low",85,"Plasma-5"
"High",38,0.0833333333333334,10,"group=High",85,"Plasma-5"
"Low",38,0.244893292682927,30,"group=Low",85,"Plasma-5"
"High",39,0.0833333333333334,10,"group=High",85,"Plasma-5"
"Low",39,0.228567073170732,28,"group=Low",85,"Plasma-5"
"High",40,0.0833333333333334,10,"group=High",85,"Plasma-5"
"Low",40,0.228567073170732,28,"group=Low",85,"Plasma-5"
"High",41,0.0750000000000001,9,"group=High",85,"Plasma-5"
"Low",41,0.228567073170732,28,"group=Low",85,"Plasma-5"
"High",42,0.0750000000000001,9,"group=High",85,"Plasma-5"
"Low",42,0.228567073170732,28,"group=Low",85,"Plasma-5"
"High",43,0.0750000000000001,9,"group=High",85,"Plasma-5"
"Low",43,0.228567073170732,28,"group=Low",85,"Plasma-5"
